,respondent_id,xyz_vaccine,seasonal_vaccine
211,26918,0.28810216727059484,0.7416245782538503
212,26919,0.10486332040968922,0.2982519580521611
213,26920,0.05476693202561998,0.3272068532845664
214,26921,0.23783006845313642,0.5022590142502358
215,26922,0.09092285478840076,0.2668476891304841
216,26923,0.07101886722709055,0.35163749302428976
217,26924,0.25792458144766267,0.7015918796452474
218,26925,0.04606868780217209,0.3758164579276257
219,26926,0.8534345660419553,0.395270249261868
220,26927,0.05685964089331587,0.20457679887954516
221,26928,0.16180494184311306,0.5663156366681752
222,26929,0.06833769352392983,0.35312263098354063
223,26930,0.717658422740026,0.7637723548895116
224,26931,0.0922360565496134,0.4461772790689277
225,26932,0.0938140156592005,0.4948295295822016
226,26933,0.10347386388243048,0.456459352929482
227,26934,0.45276687384597986,0.4040681103372645
228,26935,0.06202576015808328,0.3202918275802912
229,26936,0.4248336877614949,0.5399331564232507
230,26937,0.07357721777787021,0.44327132205565317
231,26938,0.0701021820269732,0.08559691852623584
232,26939,0.04940168285755509,0.12258891843116522
233,26940,0.0649226777059862,0.22702932899133957
234,26941,0.036992048206127455,0.23534811416820328
235,26942,0.39138579605634255,0.493883233176846
236,26943,0.1585906587664468,0.4579509590925794
237,26944,0.06607046542835983,0.16268531673839423
238,26945,0.08523397936799457,0.4084115275456611
239,26946,0.11664924163246074,0.38147523325654337
240,26947,0.07487979438526995,0.41531746423606364
241,26948,0.0699092712124608,0.20535051865423443
242,26949,0.11067668955508778,0.3918409090023916
243,26950,0.15035169133993712,0.4478706091244876
244,26951,0.04788265510578497,0.29552272787927875
245,26952,0.5946129277764503,0.6274836102015632
246,26953,0.7089415884735399,0.8665563754123398
247,26954,0.041014636607424,0.18539677844648805
248,26955,0.06772589195047465,0.3582217812754995
249,26956,0.06715850064628041,0.4009266906055456
250,26957,0.0818199006429314,0.6201674570687036
251,26958,0.15147897121737203,0.5865360216758466
252,26959,0.034375414100676786,0.3520607347749298
253,26960,0.050156833419631605,0.14136630611666817
254,26961,0.14335740235326283,0.4342799335329866
255,26962,0.22398216218102734,0.5675848488063447
256,26963,0.07097845020350872,0.2999512403759923
257,26964,0.07056855456169939,0.37763409570385037
258,26965,0.810202854270453,0.881397032317909
259,26966,0.0745659263612148,0.3087071574631513
260,26967,0.1708902191722308,0.4125511846453226
261,26968,0.023312821130780346,0.4046911050637102
262,26969,0.0458683493193107,0.10322786145527166
263,26970,0.25931962161140404,0.22490530882221535
264,26971,0.04621498951227794,0.29444341045676203
265,26972,0.03466824414142132,0.05412525218059701
266,26973,0.09045111944009374,0.2819236716518535
267,26974,0.04078132343819155,0.30635834992695954
268,26975,0.02833160897805032,0.3621404344374621
269,26976,0.8070518819139079,0.5141180889877268
270,26977,0.05248093015284189,0.29501768791697025
271,26978,0.11756733856897962,0.4216862327635559
272,26979,0.06659718725157211,0.31509034459618557
273,26980,0.11301645374283126,0.2982525113095357
274,26981,0.016949597889293132,0.12332690648156899
275,26982,0.4118231397961445,0.4351928224555332
276,26983,0.1486324657820523,0.4690919016938205
277,26984,0.06953915135690682,0.2935936958579954
278,26985,0.07402432078566992,0.41005773317556093
279,26986,0.08985700195633621,0.29620463739953
280,26987,0.0525522632668227,0.2990693439403687
281,26988,0.07163356934950552,0.2950740579079384
282,26989,0.20646083350338557,0.6950480894192842
283,26990,0.044167876733605754,0.25683665831655833
284,26991,0.3127855262348795,0.39388288422201295
285,26992,0.39074403358480897,0.37307310804777055
286,26993,0.0490613862182242,0.4499038117705054
287,26994,0.036126623507769094,0.18143759031085452
288,26995,0.20487849720569928,0.43291618570579626
289,26996,0.30321052021939465,0.1466309938479173
290,26997,0.07994027075406492,0.3077497063217498
291,26998,0.07396325732668145,0.29200157142664535
292,26999,0.3106243092267912,0.4073629905575866
293,27000,0.06030294638948918,0.2759337713022752
294,27001,0.1825402844031921,0.539709726084279
295,27002,0.08451183283835752,0.32292237348239944
296,27003,0.13983530565535407,0.32291853953705074
297,27004,0.06731618713711492,0.3966495764231503
298,27005,0.17542130957985258,0.650978071120187
299,27006,0.6688756649052423,0.7222440108880781
300,27007,0.014970931587145263,0.03407025316714002
301,27008,0.07351870031019014,0.2400865254240382
302,27009,0.028111098829283723,0.1079908399496788
303,27010,0.04808656802962522,0.15982715090820504
304,27011,0.08135961749424936,0.3024483303761309
305,27012,0.3836462654402832,0.31377841761114
306,27013,0.05968622090612339,0.2134173349297522
307,27014,0.03957508736393132,0.24365140496801102
308,27015,0.07498732945683409,0.4018226450613204
309,27016,0.05590368320300832,0.3030562544692086
310,27017,0.1327071435079365,0.5964950278502729
311,27018,0.03980131836525621,0.10430015734605522
312,27019,0.7512920016808188,0.8539948473001757
313,27020,0.5007034601333316,0.38783504462652363
314,27021,0.1392378521308438,0.46849173424797874
315,27022,0.14406515914306497,0.4176483945943473
316,27023,0.17517274363812788,0.40290310756396214
317,27024,0.10251569215729346,0.4343312360789271
318,27025,0.053139682342953,0.06834846776791818
319,27026,0.07894539262235796,0.47578250233451025
320,27027,0.12508772096604603,0.6121130581576091
321,27028,0.2470104256956384,0.7839409448327558
322,27029,0.13077902412327333,0.3692570508293136
323,27030,0.06678920645967794,0.2524988015838115
324,27031,0.10283959919613507,0.3716080049131917
325,27032,0.07340424712016944,0.39195583355717173
326,27033,0.13397902340605314,0.4934164476502629
327,27034,0.02649375586087864,0.3687675472831445
328,27035,0.1307972220745274,0.3031551662056211
329,27036,0.13418359220545825,0.5052246596882124
330,27037,0.7398433539054098,0.6965916127919214
331,27038,0.16539551799968746,0.23940965827048757
332,27039,0.5642362670875652,0.5493718440388375
333,27040,0.08955304597314306,0.22932101824991818
334,27041,0.1499896528000901,0.4561375735112111
335,27042,0.21148516601754933,0.37864537144875365
336,27043,0.48109830937850184,0.423205121560303
337,27044,0.06922712863481613,0.31339976514695234
338,27045,0.08534215294984708,0.5294709394793486
339,27046,0.07183458848868128,0.3480385426661816
340,27047,0.4271039577746853,0.35865079813947764
341,27048,0.08055867034360267,0.15574124904014244
342,27049,0.08396983474993233,0.4916387098930382
343,27050,0.05857160185407442,0.45811500312404274
344,27051,0.15075586034442912,0.413158634055946
345,27052,0.1313157583514701,0.6268787053338285
346,27053,0.7972808443904391,0.8437553060149672
347,27054,0.11239595911095202,0.3874955954465339
348,27055,0.07232341034856528,0.3777388888434107
349,27056,0.08091817237512385,0.30217939457473064
350,27057,0.04987236073308263,0.10239106056168659
351,27058,0.7134219244465608,0.8001831741435366
352,27059,0.04984963193299736,0.29852931798355753
353,27060,0.024121295128750428,0.2957404586546802
354,27061,0.08191096637145061,0.4763472687111745
355,27062,0.18783730990691774,0.4694844608101931
356,27063,0.14504001149090076,0.350334202298053
357,27064,0.1413563057803931,0.7223096228474715
358,27065,0.06506671477119712,0.3729397272467113
359,27066,0.08145889223738138,0.32282756931627027
360,27067,0.0887446203008712,0.30008346043248524
361,27068,0.7234097412394275,0.614475672887274
362,27069,0.5306967937979562,0.7359996172218414
363,27070,0.05939465138943866,0.29394717931408226
364,27071,0.09463569520744944,0.25998080364504256
365,27072,0.1958876654862918,0.5734354021512604
366,27073,0.04837981228886435,0.38513891053450316
367,27074,0.05475554312540506,0.4980698165222357
368,27075,0.4725515732721457,0.46427848767609825
369,27076,0.19668337223731835,0.3158468926910375
370,27077,0.044976040467832164,0.24346740215947488
371,27078,0.10328556682347627,0.5435798674650295
372,27079,0.17079372552452396,0.4827091498649362
373,27080,0.07587009720937504,0.3279262078047078
374,27081,0.07535618079490053,0.33735065538259956
375,27082,0.1270191055516748,0.32436710246147105
376,27083,0.045040224748131734,0.24688415336025366
377,27084,0.4196686033541502,0.3295160963337693
378,27085,0.07401883921541978,0.12298235277689418
379,27086,0.1609957075104097,0.32578225019464035
380,27087,0.16888324440053257,0.5938245116096232
381,27088,0.5424681726356999,0.759442298070146
382,27089,0.2865463038855183,0.6027041778778565
383,27090,0.05769483424520539,0.20675804922229646
384,27091,0.5621357124007236,0.1618947992828313
385,27092,0.10930588623274047,0.3082692038984692
386,27093,0.101697766968647,0.2756128668938461
387,27094,0.10327536838383469,0.30776529704350547
388,27095,0.07394347897732746,0.4759145767698197
389,27096,0.07036264088246971,0.4937400266389801
390,27097,0.3921864461020543,0.28640686508081303
391,27098,0.653827613704627,0.7966234605337718
392,27099,0.07534966040406932,0.3106263408426065
393,27100,0.03247571300945466,0.12560754880209665
394,27101,0.0830432785912752,0.5809050846707584
395,27102,0.11118387727717603,0.42583509747219994
396,27103,0.07158023723864397,0.3041471834670142
397,27104,0.10191071549713462,0.34314386764925925
398,27105,0.06358686728934028,0.3104483630802677
399,27106,0.21407814727070434,0.5773291175965443
400,27107,0.41307352821652693,0.6204036375264648
401,27108,0.09642846771251486,0.42045706616335643
402,27109,0.07966722701563243,0.3011946598585519
403,27110,0.10570786749744344,0.5541650105462684
404,27111,0.03481323697702268,0.16529554758689688
405,27112,0.2479191267818843,0.40747399959505903
406,27113,0.06206173846354939,0.29546567311083355
407,27114,0.08172697203020174,0.4108619816905122
408,27115,0.6020782752986645,0.5383212718253259
409,27116,0.13225392440651412,0.5077266323949998
410,27117,0.11281007489022986,0.30353985210873996
411,27118,0.1099266204470803,0.4504514376867848
412,27119,0.061864036858760955,0.3182812377794193
413,27120,0.2836789084848275,0.7458704717409751
414,27121,0.11475763135380403,0.5396495254394014
415,27122,0.02624771550110874,0.10346801656482017
416,27123,0.03233042592319138,0.10719632602785556
417,27124,0.018961900100248386,0.07024648829740039
418,27125,0.1748818270546074,0.4131912666483323
419,27126,0.34910987171280955,0.34318327086752853
420,27127,0.06876261420472837,0.39981728429186547
421,27128,0.1023769890334657,0.30843958855843606
422,27129,0.2161976608217262,0.37041202658869143
423,27130,0.15397375119723375,0.4376947823722259
424,27131,0.05295158975581068,0.1029045058081202
425,27132,0.43703553682697377,0.5578532750611965
426,27133,0.044032429837244196,0.33157147412717297
427,27134,0.2969323611541433,0.7909015718843752
428,27135,0.08093225402714166,0.31976275974214613
429,27136,0.06502436611541361,0.4075467005704834
430,27137,0.0992470501478754,0.3555832389941436
431,27138,0.16565075116294134,0.42991823637978066
432,27139,0.10471832969618988,0.28268371380493873
433,27140,0.7685832741263602,0.8044629805346742
434,27141,0.5152692021227292,0.5862786647770101
435,27142,0.06299833544862013,0.31829310286224965
436,27143,0.289315095677124,0.6064963166385596
437,27144,0.07301997689588395,0.22929482215094654
438,27145,0.33932905904330135,0.36895457494025136
439,27146,0.18293022810920218,0.7498374398514045
440,27147,0.08859010987948981,0.4121153584790354
441,27148,0.13265345450785088,0.5091143898930747
442,27149,0.16531538455327421,0.31659281878532497
443,27150,0.6389673778722097,0.8294622737099702
444,27151,0.12140017195812199,0.7647962570816654
445,27152,0.056799615547927604,0.35170136896723264
446,27153,0.08258191292129341,0.44198443963512696
447,27154,0.6575887772531389,0.7758911918293614
448,27155,0.06497866818897359,0.25921730615872823
449,27156,0.036975588588490184,0.3698576506555826
450,27157,0.033852647160886325,0.1615069215428623
451,27158,0.08496452934208051,0.2798785520305878
452,27159,0.026491737732938187,0.10263523651155768
453,27160,0.05442939710691067,0.1240343417101237
454,27161,0.11062459903491895,0.4761248181362674
455,27162,0.204930525471069,0.6882059890185381
456,27163,0.5191645414847125,0.3788041158102381
457,27164,0.3096137358605163,0.5533971857097563
458,27165,0.48850357658605487,0.3751776511083288
459,27166,0.2840492083608337,0.2126894082441854
460,27167,0.17479277025868706,0.4701609817537267
461,27168,0.11709781818727233,0.2831457739745445
462,27169,0.48530536646015227,0.49880533871668403
463,27170,0.141671355771338,0.7147622909438276
464,27171,0.0402623297873794,0.34571748607226643
465,27172,0.21840140082844012,0.632451901729627
466,27173,0.2623304667739019,0.26427738525996325
467,27174,0.061792614526345005,0.16647270809162004
468,27175,0.01669781004983692,0.0603020768423479
469,27176,0.42970066558895115,0.6768881335095633
470,27177,0.7068257425571622,0.8791550449170215
471,27178,0.09333529122930151,0.4368101147664075
472,27179,0.08250690942175658,0.31810091623279224
473,27180,0.08505454914256526,0.26917268546990675
474,27181,0.08792861969405436,0.41552693893597564
475,27182,0.6643497386408478,0.8541335809274797
476,27183,0.04957670729300648,0.33565230560564907
477,27184,0.10910814655231323,0.6031652220477512
478,27185,0.3527873755185577,0.3651129634192081
479,27186,0.05673460795372781,0.3206903084583526
480,27187,0.06861248820033168,0.11902632724048104
481,27188,0.08592517092443619,0.5670026807287176
482,27189,0.07701848095968893,0.506785636220001
483,27190,0.4007559343980436,0.3541209645467607
484,27191,0.1963660230425339,0.7885806800886292
485,27192,0.5765980577452996,0.6339212154923041
486,27193,0.09493017374696971,0.32753422906667373
487,27194,0.05339845167211113,0.25548974633923677
488,27195,0.04995548731956369,0.29532686601278374
489,27196,0.12072057585901597,0.3224285584342698
490,27197,0.16911474890376044,0.4739090453821175
491,27198,0.8353038078878596,0.8707442134366523
492,27199,0.07162696736831183,0.2466832024285467
493,27200,0.23903329692980355,0.6911402962656202
494,27201,0.7225937764792603,0.8637133421488117
495,27202,0.1016430955686633,0.1718632499140771
496,27203,0.06834063143499614,0.2793720596967379
497,27204,0.08587670533522923,0.2884518465878041
498,27205,0.13726844749610442,0.43119628961164796
499,27206,0.04960211783172578,0.1172882092029657
500,27207,0.0658504928149668,0.41120160874263506
501,27208,0.5812373253225827,0.6944441831190918
502,27209,0.07214343981471848,0.399359187682916
503,27210,0.17990227607521728,0.4047041081675237
504,27211,0.0383836796053609,0.17423492789792155
505,27212,0.4505536038154429,0.6639309283199243
506,27213,0.5903802410441171,0.5422694252634148
507,27214,0.07574445817927175,0.32485175250651077
508,27215,0.0850499054884215,0.25774665100077665
509,27216,0.13810538909623893,0.7699708910337022
510,27217,0.09767060669496565,0.42435501293527705
511,27218,0.7368992020285808,0.7881609838635758
512,27219,0.22453596625559513,0.5978312434341078
513,27220,0.06690196948991889,0.3480388482986159
514,27221,0.07554757331474136,0.41244867103814503
515,27222,0.21690142957876582,0.5493430470973476
516,27223,0.24113667814599568,0.5574449788582491
517,27224,0.11610150945973946,0.5424694760891667
518,27225,0.09229155520912366,0.3986086127183371
519,27226,0.06134078916510241,0.38271871802270196
520,27227,0.07209253318735939,0.29576900267520617
521,27228,0.1517637631318393,0.7074511305505257
522,27229,0.7926249988607348,0.7462301365317822
523,27230,0.1521630081864485,0.7256968154106596
524,27231,0.14056492570069573,0.39722521601030825
525,27232,0.10830669683157687,0.6016147578404499
526,27233,0.37640548580645744,0.1630808874901369
527,27234,0.07156321576956011,0.1174837757629317
528,27235,0.5516708591387716,0.4919031592362524
529,27236,0.144774602308863,0.7222236512511303
530,27237,0.08838709011007725,0.29904419114473646
531,27238,0.09539781770818853,0.46997832577195914
532,27239,0.15355103529170452,0.19538341893872374
533,27240,0.045364618874783526,0.27072658730820737
534,27241,0.1136641890949145,0.3091692063309688
535,27242,0.058277319726939725,0.17421953124492767
536,27243,0.025101922969563404,0.061914790927422435
537,27244,0.033584898909970955,0.18073408824126644
538,27245,0.15148102411561795,0.5528816977937671
539,27246,0.6687953499267129,0.71041667935772
540,27247,0.21482962973596106,0.7321127159133344
541,27248,0.09629826207519432,0.7097927397624952
542,27249,0.05110662679636758,0.300770672250394
543,27250,0.07065202613779038,0.3165215137854409
544,27251,0.07356755710337909,0.28281457240107105
545,27252,0.4441691099651571,0.415018354229627
546,27253,0.23542985056477153,0.7083274975001843
547,27254,0.7468509540990131,0.8081641270654353
548,27255,0.07758686621843552,0.4306765388326241
549,27256,0.5908881271260427,0.9005439810251734
550,27257,0.5573236745694179,0.37994743424036065
551,27258,0.3005334462761763,0.3255162480215252
552,27259,0.1728317259122923,0.48972885232854957
553,27260,0.1709392479170848,0.5864119055631554
554,27261,0.10882603063523208,0.5652960507129753
555,27262,0.1379454734873528,0.5966994976388702
556,27263,0.0896597130865794,0.2992025914323745
557,27264,0.13245840831187597,0.3474356842993309
558,27265,0.21075349464698723,0.2807470093150365
559,27266,0.055235133518895224,0.21746130192508828
560,27267,0.15442681303338143,0.4511930452242609
561,27268,0.01370542614936689,0.08160997603668328
562,27269,0.2394609468663883,0.21772099914268536
563,27270,0.04590110311151466,0.1547212722952826
564,27271,0.03855154945153989,0.29068583876024506
565,27272,0.12142139601500826,0.2769530212449175
566,27273,0.03145635534337704,0.20521146702055418
567,27274,0.09937518822504211,0.4669440215250634
568,27275,0.09326481454707665,0.44096436721365845
569,27276,0.18923172641989172,0.675621499662286
570,27277,0.21057223259243193,0.5207312759766028
571,27278,0.06590936163032743,0.23954944562985545
572,27279,0.08964189703930892,0.3216076203089454
573,27280,0.39246574107909504,0.49395256122052417
574,27281,0.04746833758944876,0.18788507057671114
575,27282,0.09713423304086387,0.40168489773047544
576,27283,0.08340251175138834,0.3074683747522671
577,27284,0.25510195940228303,0.30132851449675363
578,27285,0.04220082020717158,0.18762079941383733
579,27286,0.14312009244272644,0.46637765998278774
580,27287,0.09528770421364015,0.4696227186768574
581,27288,0.34226424735264677,0.1693150782663024
582,27289,0.1364898807837016,0.5353067174653566
583,27290,0.02418907025994958,0.13497924980237383
584,27291,0.48618101120960744,0.4805292968383138
585,27292,0.0642519115493895,0.29340923992386614
586,27293,0.15065324268737992,0.7777360792119997
587,27294,0.1268781039406111,0.35301904209578516
588,27295,0.138092468248686,0.7403158199358155
589,27296,0.055973547316860946,0.14337641792187766
590,27297,0.09952847000477294,0.4320894653231909
591,27298,0.04259196479424084,0.24062664816642032
592,27299,0.1742006029015288,0.5015045629332406
593,27300,0.2505569327088014,0.77258657221015
594,27301,0.04731567063810773,0.28530476544925465
595,27302,0.12860631287370275,0.6647797035825181
596,27303,0.1309647727997645,0.4959598308488629
597,27304,0.14479209534540588,0.7435300937941615
598,27305,0.03538857089517939,0.0492450665378329
599,27306,0.1147371168352137,0.4294018083433461
600,27307,0.4746270776079503,0.3184211488184219
601,27308,0.05249971506792256,0.18256985265193607
602,27309,0.5705628008037196,0.8482214033404384
603,27310,0.05275634931776676,0.1746816248194071
604,27311,0.032054916910695744,0.10416684425957146
605,27312,0.0633753827498815,0.3771872167367266
606,27313,0.07026873559280943,0.29371213858226836
607,27314,0.10761175649703066,0.30052570791679006
